voltage_phase_a,voltage_phase_b,voltage_phase_c,current_phase_a,current_phase_b,current_phase_c,types
-0.171424531,8220.476699,-8220.305275,-34.40734698,308.4451442,-164.3747413,2
-0.187484777,7584.237448,-7584.049963,-56.4245146,318.5487886,-151.6518651,2
-0.203278596,6937.22058,-6937.017301,-78.36149989,328.1997578,-138.7134834,2
-0.218783545,6280.345542,-6280.126759,-100.1871292,337.3843371,-125.5779822,2
-0.233977591,5614.54579,-5614.311812,-121.8703871,346.0894748,-112.2640278,2
-0.248839142,4940.767461,-4940.518622,-143.3804606,354.3028005,-98.79054013,2
-0.263347079,4259.968031,-4259.704683,-164.6867825,362.0126425,-85.17666567,2
-0.277480785,3573.114953,-3572.837472,-185.7590755,369.2080447,-71.44175051,2
-0.291220176,2881.184283,-2880.893063,-206.5673947,375.878782,-57.60531271,2
-0.304545727,2185.159293,-2184.854747,-227.0821704,382.0153751,-43.68701461,2
-0.317438502,1486.029072,-1485.711633,-247.2742498,387.6091034,-29.70663487,2
-0.32988018,784.7871221,-784.4572419,-267.114939,392.652018,-15.68404038,2
-0.341853079,82.42994694,-82.08809386,-286.5760433,397.1369525,-1.639158005,2
-0.353340187,-620.0443657,620.3977059,-305.6299073,401.0575337,12.4080537,2
-0.364325179,-1321.637561,1322.001887,-324.2494545,404.4081902,26.43763288,2
-0.374792445,-2021.352638,2021.72743,-342.4082255,407.1841606,40.42964274,2
-0.38472711,-2718.195261,2718.579989,-360.0804157,409.3815,54.36419987,2
-0.394115058,-3411.175181,3411.569296,-377.2409119,410.9970858,68.22150249,2
-0.402942946,-4099.307634,4099.710577,-393.8653281,412.0286223,81.98185862,2
-0.41119823,-4781.614746,4782.025944,-409.9300401,412.4746436,95.62571405,2
-0.418869179,-5457.126922,5457.545792,-425.4122191,412.3345159,109.1336801,2
-0.425944892,-6124.884223,6125.310168,-440.2898641,411.6084382,122.4865612,2
-0.432415313,-6783.937727,6784.370143,-454.5418331,410.2974425,135.6653822,2
-0.43827125,-7433.350885,7433.789156,-468.1478733,408.4033916,148.6514153,2
-0.443504378,-8072.200845,8072.644349,-481.0886497,405.9289771,161.4262066,2
-0.448107263,-8699.579765,8700.027872,-493.3457728,402.8777154,173.9716024,2
-0.452073363,-9314.596107,9315.04818,-504.9018246,399.2539424,186.2697751,2
-0.455397041,-9916.375898,9916.831295,-515.7403833,395.0628076,198.3032482,2
-0.458073576,-10504.06398,10504.52205,-525.8460466,390.3102671,210.0549215,2
-0.460099163,-11076.8252,11077.2853,-535.204454,385.0030742,221.5080953,2
-0.461470924,-11633.84566,11634.30713,-543.8023065,379.148771,232.646494,2
-0.462186909,-12174.33378,12174.79597,-551.6273862,372.7556765,243.4542893,2
-0.462246102,-12697.52151,12697.98375,-558.6685732,365.8328759,253.9161227,2
-0.461648417,-13202.66536,13203.12701,-564.9158616,358.3902068,264.0171274,2
-0.460394705,-13689.04751,13689.5079,-570.3603736,350.4382455,273.7429494,2
-0.458486747,-14155.97677,14156.43525,-574.9943724,341.9882923,283.0797676,2
-0.455927254,-14602.78961,14603.24554,-578.8112727,333.0523551,292.014314,2
-0.452719864,-15028.85109,15029.30381,-581.8056504,323.6431322,300.533892,2
-0.448869134,-15433.55575,15434.00462,-583.9732506,313.7739947,308.626395,2
-0.444380536,-15816.32848,15816.77286,-585.3109927,303.4589672,316.2803229,2
-0.439260449,-16176.62534,16177.0646,-585.816976,292.7127079,323.4847992,2
-0.433516149,-16513.93434,16514.36785,-585.4904812,281.5504878,330.2295859,2
-0.427155799,-16827.77613,16828.20328,-584.3319725,269.9881691,336.5050983,2
-0.420188437,-17117.70473,17118.12491,-582.343096,258.0421825,342.3024186,2
-0.412623964,-17383.30813,17383.72075,-579.5266781,245.7295037,347.6133084,2
-0.40447313,-17624.2089,17624.61337,-575.8867211,233.0676299,352.4302206,2
-0.395747518,-17840.06471,17840.46046,-571.4283976,220.0745542,356.7463102,2
-0.386459527,-18030.56881,18030.95527,-566.158043,206.7687406,360.5554438,2
-0.376622356,-18195.45048,18195.8271,-560.0831469,193.1690972,363.8522084,2
-0.366249983,-18334.47542,18334.84167,-553.212342,179.29495,366.6319191,2
-0.35535715,-18447.44607,18447.80143,-545.5553921,165.1660149,368.8906257,2
-0.343959334,-18534.20189,18534.54585,-537.1231781,150.8023698,370.6251186,2
-0.332072733,-18594.6196,18594.95167,-527.9276827,136.2244263,371.8329329,2
-0.319714239,-18628.61333,18628.93304,-517.9819731,121.4529005,372.5123523,2
-0.306901414,-18636.13478,18636.44169,-507.3001829,106.5087834,372.6624112,2
-0.293652465,-18617.17327,18617.46692,-495.8974913,91.4133115,372.2828965,2
-0.279986219,-18571.75574,18572.03572,-483.7901022,76.18793629,371.3743474,2
-0.265922098,-18499.94672,18500.21264,-470.995221,60.85429386,369.938055,2
-0.251480087,-18401.84827,18402.09975,-457.5310297,45.43417414,367.9760604,2
-0.236680709,-18277.59978,18277.83646,-443.4166619,29.94948998,365.4911517,2
-0.221544995,-18127.37782,18127.59937,-428.6721746,14.42224595,362.4868601,2
-0.206094453,-17951.39587,17951.60197,-413.3185208,-1.125492874,358.9674548,2
-0.190351039,-17749.904,17750.09436,-397.3775188,-16.67163231,354.9379371,2
-0.174337127,-17523.18855,17523.36289,-380.8718215,-32.19408045,350.4040332,2
-0.158075472,-17271.57169,17271.72977,-363.8248845,-47.67077904,345.3721859,2
-0.141589183,-16995.41098,16995.55257,-346.2609325,-63.07973484,339.8495459,2
-0.124901688,-16695.09886,16695.22376,-328.2049247,-78.39905089,333.8439611,2
-0.1080367,-16371.06209,16371.17013,-309.6825198,-93.6069576,327.3639658,2
-0.091018187,-16023.76115,16023.85217,-290.7200391,-108.6818437,320.4187683,2
-0.073870332,-15653.68956,15653.76343,-271.3444293,-123.6022869,313.0182383,2
-0.056617503,-15261.37323,15261.42985,-251.5832242,-138.3470846,305.1728922,2
-0.039284218,-14847.36965,14847.40893,-231.4645056,-152.8952834,296.8938787,2
-0.021895108,-14412.26714,14412.28904,-211.0168632,-167.2262097,288.1929628,2
-0.004474883,-13956.68402,13956.68849,-190.2693544,-181.3194984,279.0825089,2
0.012951701,-13481.26768,13481.25473,-169.2514624,-195.1551222,269.5754635,2
0.030359879,-12986.69372,12986.66336,-147.9930547,-208.7134199,259.6853366,2
0.047724915,-12473.66496,12473.61724,-126.5243409,-221.9751244,249.4261826,2
0.06502213,-11942.91045,11942.84542,-104.8758291,-234.92139,238.8125804,2
0.082226946,-11395.1844,11395.10217,-83.07828292,-247.5338196,227.8596124,2
0.099314913,-10831.26517,10831.16585,-61.16267799,-259.79449,216.5828435,2
0.116261748,-10251.95412,10251.83786,-39.16015756,-271.6859782,204.9982985,2
0.133043368,-9658.074481,9657.941437,-17.10198839,-283.1913858,193.1224396,2
0.149635927,-9050.470191,9050.320555,4.980483636,-294.294363,180.9721433,2
0.166015845,-8430.004688,8429.838672,27.05587812,-304.9791317,168.5646756,2
0.182159845,-7797.559687,7797.377527,49.09282473,-315.2305084,155.9176683,2
0.198044986,-7154.033927,7153.835882,71.06000774,-325.0339254,143.0490934,2
0.213648695,-6500.341894,6500.128245,92.92621059,-334.3754513,129.977238,2
0.228948796,-5837.412518,5837.18357,114.6603602,-343.2418114,116.7206778,2
0.243923549,-5166.187861,5165.943937,136.2315712,-351.6204061,103.2982511,2
0.258551674,-4487.621767,4487.363216,157.6091897,-359.499329,89.72903196,2
0.272812382,-3802.678518,3802.405705,178.7628368,-366.8673836,76.03230295,2
0.286685409,-3112.331454,3112.044769,199.6624522,-373.7140997,62.22752787,2
0.30015104,-2417.561597,2417.261446,220.2783364,-380.0297475,48.33432408,2
0.313190141,-1719.356253,1719.043062,240.5811929,-385.8053523,34.37243456,2
0.325784181,-1018.707609,1018.381825,260.5421705,-391.0327065,20.36169994,2
0.337915263,-316.611326,316.2734107,280.1329033,-395.7043819,6.322030225,2
0.34956615,385.934879,-386.2844451,299.325552,-399.8137398,-7.72662344,2
0.360720284,1087.932649,-1088.29337,318.0928427,-403.3549404,-21.76429715,2
0.371361815,1788.384408,-1788.75577,336.408106,-406.3229515,-35.7710426,2
0.38147562,2486.294774,-2486.67625,354.245315,-408.7135555,-49.72695545,2
0.391047328,3180.67198,-3181.063027,371.579122,-410.5233552,-63.61220357,2
0.400063336,3870.529276,-3870.92934,388.3848948,-411.7497788,-77.40705527,2
0.408510832,4554.886339,-4555.29485,404.6387514,-412.3910834,-91.0919073,2
0.416377812,5232.770659,-5233.187037,420.3175942,-412.4463576,-104.6473128,2
0.423653096,5903.218926,-5903.642579,435.3991426,-411.9155231,-118.0540086,2
0.430326346,6565.278395,-6565.708721,449.8619651,-410.799334,-131.2929433,2
0.436388079,7218.008245,-7218.444633,463.6855091,-409.0993766,-144.3453036,2
0.44182968,7860.48091,-7860.922739,476.8501306,-406.8180666,-157.1925412,2
0.446643417,8491.783401,-8492.230044,489.337122,-403.9586459,-169.8163997,2
0.45082245,9111.018604,-9111.469426,501.1287386,-400.5251779,-182.1989397,2
0.454360839,9717.30655,-9717.760911,512.2082238,-396.5225416,-194.3225651,2
0.457253556,10309.78567,-10310.24293,522.5598331,-391.9564251,-206.1700475,2
0.459496491,10887.61403,-10888.07352,532.1688563,-386.8333171,-217.724551,2
0.461086457,11449.97048,-11450.43157,541.0216384,-381.1604978,-228.969656,2
0.462021193,11996.05591,-11996.51793,549.1055991,-374.9460285,-239.8893826,2
0.462299372,12525.09428,-12525.55658,556.4092508,-368.1987404,-250.4682132,2
0.461920599,13036.3338,-13036.79572,562.9222145,-360.9282218,-260.6911148,2
0.460885411,13529.04799,-13529.50887,568.6352349,-353.1448044,-270.54356,2
0.459195279,14002.53665,-14002.99585,573.5401935,-344.859549,-280.0115481,2
0.456852606,14456.12695,-14456.5838,577.6301201,-336.0842292,-289.0816244,2
0.45386072,14889.17429,-14889.62815,580.8992027,-326.8313154,-297.7408999,2
0.450223874,15301.06331,-15301.51353,583.3427957,-317.1139563,-305.9770693,2
0.445947234,15691.20868,-15691.65462,584.9574268,-306.945961,-313.7784286,2
0.441036879,16059.05598,-16059.49702,585.7408013,-296.3417787,-321.1338915,2
0.435499787,16404.08248,-16404.51798,585.6918061,-285.3164785,-328.0330056,2
0.429343826,16725.79789,-16726.22723,584.8105107,-273.885728,-334.4659668,2
0.422577743,17023.74502,-17024.1676,583.0981677,-262.0657708,-340.4236336,2
0.415211155,17297.50048,-17297.91569,580.5572102,-249.8734039,-345.8975398,2
0.407254528,17546.67524,-17547.0825,577.1912492,-237.3259532,-350.8799067,2
0.398719171,17770.91522,-17771.31394,573.0050678,-224.4412493,-355.363654,2
0.389617212,17969.90175,-17970.29137,568.0046149,-211.2376021,-359.3424101,2
0.379961586,18143.35208,-18143.73204,562.1969963,-197.7337748,-362.810521,2
0.369766013,18291.0197,-18291.38947,555.590465,-183.9489569,-365.7630583,2
0.359044983,18412.69479,-18413.05383,548.1944093,-169.9027375,-368.1958263,2
0.34781373,18508.20442,-18508.55224,540.0193394,-155.615077,-370.1053678,2
0.336088214,18577.41289,-18577.74898,531.0768724,-141.1062789,-371.4889694,2
0.323885099,18620.22184,-18620.54572,521.3797161,-126.3969612,-372.3446648,2
0.311221726,18636.57043,-18636.88165,510.9416507,-111.5080264,-372.6712381,2
0.298116089,18626.43544,-18626.73355,499.7775092,-96.46063259,-372.4682251,2
0.284586814,18589.83126,-18590.11585,487.9031566,-81.27616296,-371.7359144,2
0.270653124,18526.80992,-18527.08057,475.3354669,-65.97619546,-370.4753467,2
0.256334822,18437.46096,-18437.7173,462.0922995,-50.58247218,-368.6883132,2
0.241652254,18321.91136,-18322.15302,448.1924736,-35.11686843,-366.3773534,2
0.226626285,18180.32533,-18180.55196,433.6557417,-19.6013617,-363.5457514,2
0.211278268,18012.90406,-18013.11534,418.5027613,-4.058000351,-360.197531,2
0.195630012,17819.88546,-17820.08109,402.7550655,11.49112763,-356.3374502,2
0.179703756,17601.54384,-17601.72354,386.4350328,27.0239261,-351.9709943,2
0.163522131,17358.18945,-17358.35297,369.5658547,42.51832208,-347.1043684,2
0.147108132,17090.16813,-17090.31524,352.1715033,57.95229721,-341.7444882,2
0.130485084,16797.86075,-16797.99123,334.276697,73.30391895,-335.8989704,2
0.11367661,16481.68268,-16481.79636,315.9068652,88.5513718,-329.5761218,2
0.096706595,16142.08325,-16142.17995,297.0881124,103.6729883,-322.7849275,2
0.079599154,15779.54503,-15779.62462,277.8471812,118.6472798,-315.5350381,2
0.062378599,15394.58321,-15394.64559,258.2114139,133.4529671,-307.8367562,2
0.045069401,14987.74485,-14987.78991,238.208714,148.0690104,-299.7010214,2
0.027696156,14559.60808,-14559.63577,217.8675066,162.4746395,-291.139395,2
0.010283554,14110.78131,-14110.79159,197.2166975,176.6493832,-282.1640437,2
-0.007143662,13641.90235,-13641.89521,176.2856327,190.5730986,-272.7877218,2
-0.024560726,13153.6375,-13153.61294,155.1040564,204.2259991,-263.0237536,2
-0.041942888,12646.68061,-12646.63867,133.7020687,217.5886833,-252.8860142,2
-0.059265447,12121.7521,-12121.69283,112.110083,230.6421621,-242.38891,2
-0.076503787,11579.59791,-11579.52141,90.35878281,243.3678857,-231.5473579,2
-0.09363341,11020.98848,-11020.89485,68.47907782,255.7477703,-220.3767644,2
-0.110629975,10446.71762,-10446.60699,46.50206032,267.7642232,-208.8930034,2
-0.127469329,9857.60141,-9857.473941,24.45896085,279.4001686,-197.112394,2
-0.144127542,9254.477005,-9254.332877,2.38110385,290.6390711,-185.0516771,2
-0.160580942,8638.201482,-8638.040901,-19.70013682,301.4649595,-172.7279916,2
-0.176806148,8009.650601,-8009.473795,-41.75338253,311.8624497,-160.1588502,2
-0.192780103,7369.717569,-7369.524789,-63.74729439,321.8167663,-147.3621144,2
-0.208480106,6719.311765,-6719.103285,-85.65061786,331.3137637,-134.3559689,2
-0.223883848,6059.357452,-6059.133568,-107.4322271,340.3399461,-121.1588962,2
-0.238969438,5390.79246,-5390.55349,-129.0611693,348.8824868,-107.7896501,2
-0.25371544,4714.566856,-4714.313141,-150.5067085,356.9292464,-94.26722899,2
-0.268100899,4031.641596,-4031.373495,-171.7383694,364.46879,-80.610849,2
-0.282105371,3342.987152,-3342.705046,-192.7259807,371.4904035,-66.83991659,2
-0.295708956,2649.58214,-2649.286431,-213.4397179,377.9841088,-52.974001,2
-0.308892323,1952.411927,-1952.103035,-233.8501455,383.940678,-39.03280645,2
-0.321636737,1252.46723,-1252.145593,-253.9282593,389.3516465,-25.03614415,2
-0.333924087,550.7427084,-550.4087843,-273.6455271,394.2093251,-11.00390412,2
-0.345736913,-151.7644487,152.1101856,-292.9739296,398.5068106,3.043973057,2
-0.357058427,-854.0559402,854.4129986,-311.8860002,402.2379961,17.08752458,2
-0.367872543,-1555.133771,1555.501644,-330.3548637,405.3975794,31.1067938,2
-0.378163891,-2254.001673,2254.379836,-348.3542749,407.9810705,45.08185857,2
-0.387917848,-2949.666514,2950.054432,-365.8586555,409.9847983,58.99285955,2
-0.397120552,-3641.139718,3641.536838,-382.843131,411.4059152,72.82002844,2
-0.405758926,-4327.438663,4327.844422,-399.2835655,412.2424018,86.54371609,2
-0.413820694,-5007.588081,5008.001901,-415.1565962,412.4930693,100.1444204,2
-0.421294401,-5680.621442,5681.042736,-430.4396666,412.1575617,113.602814,2
-0.428169425,-6345.582329,6346.010499,-445.1110587,411.2363556,126.8997718,2
-0.434435997,-7001.525797,7001.960233,-459.1499237,409.7307602,140.016398,2
-0.440085212,-7647.519713,7647.959799,-472.5363114,407.6429149,152.9340533,2
-0.445109042,-8282.646086,8283.091195,-485.2511992,404.9757867,165.6343809,2
-0.449500347,-8906.002365,8906.451865,-497.2765186,401.7331658,178.0993331,2
-0.453252888,-9516.702727,9517.15598,-508.5951807,397.91966,190.3111963,2
-0.456361331,-10113.87933,10114.3357,-519.1911013,393.5406887,202.2526169,2
-0.45882126,-10696.68357,10697.14239,-529.0492229,388.6024745,213.9066254,2
-0.460629179,-11264.28722,11264.74785,-538.1555367,383.1120349,225.256661,2
-0.461782519,-11815.88371,11816.3455,-546.4971019,377.0771722,236.2865945,2
-0.46227964,-12350.68919,12351.15147,-554.0620649,370.5064621,246.9807518,2
-0.462119837,-12867.94365,12868.40577,-560.8396754,363.4092421,257.323936,2
-0.461303337,-13366.91207,13367.37337,-566.820302,355.7955977,267.3014487,2
-0.459831299,-13846.88537,13847.3452,-571.9954459,347.6763483,276.8991115,2
-0.457705815,-14307.18149,14307.6392,-576.357753,339.0630317,286.1032855,2
-0.454929907,-14747.14632,14747.60125,-579.9010242,329.9678881,294.9008911,2
-0.451507518,-15166.15465,15166.60616,-582.6202243,320.403842,303.2794263,2
-0.447443512,-15563.61105,15564.05849,-584.5114892,310.3844845,311.2269849,2
-0.442743665,-15938.9507,15939.39345,-585.5721313,299.9240537,318.732273,2
-0.437414654,-16291.64023,16292.07765,-585.8006434,289.0374144,325.784625,2
-0.431464054,-16621.17845,16621.60992,-585.1967006,277.7400371,332.3740192,2
-0.424900319,-16927.09707,16927.52197,-583.7611614,266.047976,338.4910918,2
-0.417732778,-17208.96135,17209.37908,-581.4960656,253.9778462,344.12715,2
-0.409971616,-17466.37076,17466.78073,-578.404632,241.5468,349.2741847,2
-0.401627862,-17698.9595,17699.36112,-574.4912539,228.7725025,353.9248817,2
-0.392713372,-17906.39704,17906.78976,-569.7614922,215.6731068,358.0726321,2
-0.383240815,-18088.38862,18088.77186,-564.2220683,202.2672279,361.7115416,2
-0.373223652,-18244.67561,18245.04884,-557.8808539,188.5739161,364.8364393,2
-0.362676118,-18375.03592,18375.3986,-550.7468603,174.6126304,367.4428844,2
-0.351613202,-18479.2843,18479.63591,-542.8302253,160.4032107,369.5271731,2
-0.340050623,-18557.2726,18557.61265,-534.1421989,145.9658492,371.0863434,2
-0.328004814,-18608.89,18609.218,-524.6951271,131.3210623,372.1181797,2
-0.315492893,-18634.06315,18634.37864,-514.5024349,116.489661,372.6212158,2
-0.302532638,-18632.75628,18633.05881,-503.5786065,101.4927214,372.5947367,2
-0.289142469,-18604.97124,18605.26038,-491.9391654,86.35155519,372.0387801,2
-0.275341412,-18550.74751,18551.02286,-479.6006518,71.08767866,370.954136,2
-0.261149079,-18470.16217,18470.42332,-466.5805995,55.72278265,369.3423458,2
-0.24658564,-18363.32971,18363.57629,-452.8975105,40.27870152,367.2057,2
-0.231671789,-18230.40195,18230.63362,-438.5708295,24.77738216,364.5472347,2
-0.216428719,-18071.5678,18071.78422,-423.6209153,9.240852771,361.3707278,2
-0.200878093,-17887.05295,17887.25383,-408.0690126,-6.308808371,357.6806934,2
-0.185042008,-17677.11963,17677.30467,-391.9372215,-21.84950435,353.4823752,2
-0.168942968,-17442.06615,17442.2351,-375.2484661,-37.35915099,348.7817391,2
-0.152603851,-17182.22655,17182.37915,-358.0264622,-52.81570823,343.5854651,2
-0.136047875,-16897.97006,16898.1061,-340.2956831,-68.19721146,337.9009374,2
-0.119298568,-16589.70062,16589.81992,-322.0813251,-83.48180272,331.736234,2
-0.102379731,-16257.85632,16257.9587,-303.409272,-98.64776177,325.1001152,2
-0.085315407,-15902.90871,15902.99403,-284.3060577,-113.673537,318.0020113,2
-0.068129845,-15525.3622,15525.43033,-264.798829,-128.5377758,310.4520092,2
-0.050847467,-15125.7533,15125.80415,-244.9153066,-143.2193555,302.4608378,2
-0.033492832,-14704.64988,14704.68337,-224.6837462,-157.6974126,294.039853,2
-0.016090601,-14262.65035,14262.66644,-204.1328978,-171.9513731,285.2010215,2
0.001334495,-13800.3828,13800.38147,-183.2919655,-185.9609812,275.9569037,2
0.018757694,-13318.50416,13318.4854,-162.1905652,-199.7063286,266.3206361,2
0.036154238,-12817.6992,12817.66304,-140.8586833,-213.1678824,256.3059122,2
0.053499405,-12298.67958,12298.62608,-119.3266335,-226.326513,245.9269637,2
0.070768546,-11762.18287,11762.1121,-97.625014,-239.1635212,235.1985394,2
0.087937121,-11208.97145,11208.88352,-75.78466401,-251.660665,224.1358852,2
0.104980733,-10639.83147,10639.72649,-53.83661987,-263.8001852,212.7547216,2
0.121875161,-10055.57171,10055.44983,-31.81207095,-275.5648309,201.071222,2
0.138596398,-9457.02243,9456.883833,-9.742315333,-286.9378839,189.1019891,2
0.155120682,-8845.034203,8844.879082,12.34128465,-297.9031824,176.8640319,2
0.171424531,-8220.476699,8220.305275,34.40734698,-308.4451442,164.3747413,2
0.187484777,-7584.237448,7584.049963,56.4245146,-318.5487886,151.6518651,2
0.203278596,-6937.22058,6937.017301,78.36149989,-328.1997578,138.7134834,2
0.218783545,-6280.345542,6280.126759,100.1871292,-337.3843371,125.5779822,2
0.233977591,-5614.54579,5614.311812,121.8703871,-346.0894748,112.2640278,2
0.248839142,-4940.767461,4940.518622,143.3804606,-354.3028005,98.79054013,2
0.263347079,-4259.968031,4259.704683,164.6867825,-362.0126425,85.17666567,2
0.277480785,-3573.114953,3572.837472,185.7590755,-369.2080447,71.44175051,2
0.291220176,-2881.184283,2880.893063,206.5673947,-375.878782,57.60531271,2
0.304545727,-2185.159293,2184.854747,227.0821704,-382.0153751,43.68701461,2
0.317438502,-1486.029072,1485.711633,247.2742498,-387.6091034,29.70663487,2
0.32988018,-784.7871221,784.4572419,267.114939,-392.652018,15.68404038,2
0.341853079,-82.42994694,82.08809386,286.5760433,-397.1369525,1.639158005,2
0.353340187,620.0443657,-620.3977059,305.6299073,-401.0575337,-12.4080537,2
0.364325179,1321.637561,-1322.001887,324.2494545,-404.4081902,-26.43763288,2
0.374792445,2021.352638,-2021.72743,342.4082255,-407.1841606,-40.42964274,2
0.38472711,2718.195261,-2718.579989,360.0804157,-409.3815,-54.36419987,2
0.394115058,3411.175181,-3411.569296,377.2409119,-410.9970858,-68.22150249,2
0.402942946,4099.307634,-4099.710577,393.8653281,-412.0286223,-81.98185862,2
0.41119823,4781.614746,-4782.025944,409.9300401,-412.4746436,-95.62571405,2
0.418869179,5457.126922,-5457.545792,425.4122191,-412.3345159,-109.1336801,2
0.425944892,6124.884223,-6125.310168,440.2898641,-411.6084382,-122.4865612,2
0.432415313,6783.937727,-6784.370143,454.5418331,-410.2974425,-135.6653822,2
0.43827125,7433.350885,-7433.789156,468.1478733,-408.4033916,-148.6514153,2
0.443504378,8072.200845,-8072.644349,481.0886497,-405.9289771,-161.4262066,2
0.448107263,8699.579765,-8700.027872,493.3457728,-402.8777154,-173.9716024,2
0.452073363,9314.596107,-9315.04818,504.9018246,-399.2539424,-186.2697751,2
0.455397041,9916.375898,-9916.831295,515.7403833,-395.0628076,-198.3032482,2
0.458073576,10504.06398,-10504.52205,525.8460466,-390.3102671,-210.0549215,2
0.460099163,11076.8252,-11077.2853,535.204454,-385.0030742,-221.5080953,2
0.461470924,11633.84566,-11634.30713,543.8023065,-379.148771,-232.646494,2
0.462186909,12174.33378,-12174.79597,551.6273862,-372.7556765,-243.4542893,2
0.462246102,12697.52151,-12697.98375,558.6685732,-365.8328759,-253.9161227,2
0.461648417,13202.66536,-13203.12701,564.9158616,-358.3902068,-264.0171274,2
0.460394705,13689.04751,-13689.5079,570.3603736,-350.4382455,-273.7429494,2
0.458486747,14155.97677,-14156.43525,574.9943724,-341.9882923,-283.0797676,2
0.455927254,14602.78961,-14603.24554,578.8112727,-333.0523551,-292.014314,2
0.452719864,15028.85109,-15029.30381,581.8056504,-323.6431322,-300.533892,2
0.448869134,15433.55575,-15434.00462,583.9732506,-313.7739947,-308.626395,2
0.444380536,15816.32848,-15816.77286,585.3109927,-303.4589672,-316.2803229,2
0.439260449,16176.62534,-16177.0646,585.816976,-292.7127079,-323.4847992,2
0.433516149,16513.93434,-16514.36785,585.4904812,-281.5504878,-330.2295859,2
0.427155799,16827.77613,-16828.20328,584.3319725,-269.9881691,-336.5050983,2
0.420188437,17117.70473,-17118.12491,582.343096,-258.0421825,-342.3024186,2
0.412623964,17383.30813,-17383.72075,579.5266781,-245.7295037,-347.6133084,2
0.40447313,17624.2089,-17624.61337,575.8867211,-233.0676299,-352.4302206,2
0.395747518,17840.06471,-17840.46046,571.4283976,-220.0745542,-356.7463102,2
0.386459527,18030.56881,-18030.95527,566.158043,-206.7687406,-360.5554438,2
0.376622356,18195.45048,-18195.8271,560.0831469,-193.1690972,-363.8522084,2
0.366249983,18334.47542,-18334.84167,553.212342,-179.29495,-366.6319191,2
0.35535715,18447.44607,-18447.80143,545.5553921,-165.1660149,-368.8906257,2
0.343959334,18534.20189,-18534.54585,537.1231781,-150.8023698,-370.6251186,2
0.332072733,18594.6196,-18594.95167,527.9276827,-136.2244263,-371.8329329,2
0.319714239,18628.61333,-18628.93304,517.9819731,-121.4529005,-372.5123523,2
0.306901414,18636.13478,-18636.44169,507.3001829,-106.5087834,-372.6624112,2
0.293652465,18617.17327,-18617.46692,495.8974913,-91.4133115,-372.2828965,2
0.279986219,18571.75574,-18572.03572,483.7901022,-76.18793629,-371.3743474,2
0.265922098,18499.94672,-18500.21264,470.995221,-60.85429386,-369.938055,2
0.251480087,18401.84827,-18402.09975,457.5310297,-45.43417414,-367.9760604,2
0.236680709,18277.59978,-18277.83646,443.4166619,-29.94948998,-365.4911517,2
0.221544995,18127.37782,-18127.59937,428.6721746,-14.42224595,-362.4868601,2
0.206094453,17951.39587,-17951.60197,413.3185208,1.125492874,-358.9674548,2
0.190351039,17749.904,-17750.09436,397.3775188,16.67163231,-354.9379371,2
0.174337127,17523.18855,-17523.36289,380.8718215,32.19408045,-350.4040332,2
0.158075472,17271.57169,-17271.72977,363.8248845,47.67077904,-345.3721859,2
0.141589183,16995.41098,-16995.55257,346.2609325,63.07973484,-339.8495459,2
0.124901688,16695.09886,-16695.22376,328.2049247,78.39905089,-333.8439611,2
0.1080367,16371.06209,-16371.17013,309.6825198,93.6069576,-327.3639658,2
0.091018187,16023.76115,-16023.85217,290.7200391,108.6818437,-320.4187683,2
0.073870332,15653.68956,-15653.76343,271.3444293,123.6022869,-313.0182383,2
0.056617503,15261.37323,-15261.42985,251.5832242,138.3470846,-305.1728922,2
0.039284218,14847.36965,-14847.40893,231.4645056,152.8952834,-296.8938787,2
0.021895108,14412.26714,-14412.28904,211.0168632,167.2262097,-288.1929628,2
0.004474883,13956.68402,-13956.68849,190.2693544,181.3194984,-279.0825089,2
-0.012951701,13481.26768,-13481.25473,169.2514624,195.1551222,-269.5754635,2
-0.030359879,12986.69372,-12986.66336,147.9930547,208.7134199,-259.6853366,2
-0.047724915,12473.66496,-12473.61724,126.5243409,221.9751244,-249.4261826,2
-0.06502213,11942.91045,-11942.84542,104.8758291,234.92139,-238.8125804,2
-0.082226946,11395.1844,-11395.10217,83.07828292,247.5338196,-227.8596124,2
-0.099314913,10831.26517,-10831.16585,61.16267799,259.79449,-216.5828435,2
-0.116261748,10251.95412,-10251.83786,39.16015756,271.6859782,-204.9982985,2
-0.133043368,9658.074481,-9657.941437,17.10198839,283.1913858,-193.1224396,2
-0.149635927,9050.470191,-9050.320555,-4.980483636,294.294363,-180.9721433,2
-0.166015845,8430.004688,-8429.838672,-27.05587812,304.9791317,-168.5646756,2
-0.182159845,7797.559687,-7797.377527,-49.09282473,315.2305084,-155.9176683,2
-0.198044986,7154.033927,-7153.835882,-71.06000774,325.0339254,-143.0490934,2
-0.213648695,6500.341894,-6500.128245,-92.92621059,334.3754513,-129.977238,2
-0.228948796,5837.412518,-5837.18357,-114.6603602,343.2418114,-116.7206778,2
-0.243923549,5166.187861,-5165.943937,-136.2315712,351.6204061,-103.2982511,2
-0.258551674,4487.621767,-4487.363216,-157.6091897,359.499329,-89.72903196,2
-0.272812382,3802.678518,-3802.405705,-178.7628368,366.8673836,-76.03230295,2
-0.286685409,3112.331454,-3112.044769,-199.6624522,373.7140997,-62.22752787,2
